route_id,path,methods,endpoint,legacy_module,source,registration_source,registration_kind,decorators,inline_auth_signals,auth_semantics,client_surfaces,client_references,contract_source,target_module,migration_status,compatibility_notes
1156cacff587,/api/data/ai-advice,POST,main.main_pages.api_data_ai_advice,main,app/modules/main/routes/pages_components/data_center.py:242,app/modules/main/routes/pages_components/data_center.py:242,blueprint_decorator,"[""auth_required"",""limiter.limit('30 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:348:request""],""web"":[""static/js/data_center.js:74:fetch_literal""]}",runtime:url_map;source:app/modules/main/routes/pages_components/data_center.py:242,learning,pending,preserve path/method/status/envelope/auth/null/pagination
79d6503d1216,/api/data/center,GET,main.main_pages.api_data_center,main,app/modules/main/routes/pages_components/data_center.py:205,app/modules/main/routes/pages_components/data_center.py:205,blueprint_decorator,"[""auth_required"",""limiter.limit('20 per minute;200 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:339:request""]}",runtime:url_map;source:app/modules/main/routes/pages_components/data_center.py:205,learning,pending,preserve path/method/status/envelope/auth/null/pagination
b4487d996c52,/api/data/tags,GET,main.main_pages.api_data_tags,main,app/modules/main/routes/pages_components/data_center.py:222,app/modules/main/routes/pages_components/data_center.py:222,blueprint_decorator,"[""auth_required"",""limiter.limit('20 per minute;200 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:344:request""]}",runtime:url_map;source:app/modules/main/routes/pages_components/data_center.py:222,learning,pending,preserve path/method/status/envelope/auth/null/pagination
29bbd88f4bc5,/api/edu-schedule/credentials,DELETE,edu_schedule.edu_schedule_api.api_delete_schedule_credentials,edu_schedule,app/modules/edu_schedule/routes/api.py:108,app/modules/edu_schedule/routes/api.py:108,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_DELETE:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:555:request""],""web"":[""app/modules/main/templates/main/account/bindings.html:485:fetch_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:108,campus,pending,preserve path/method/status/envelope/auth/null/pagination
f53ec302ab29,/api/edu-schedule/credentials,POST,edu_schedule.edu_schedule_api.api_save_schedule_credentials,edu_schedule,app/modules/edu_schedule/routes/api.py:92,app/modules/edu_schedule/routes/api.py:92,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:549:request""],""tests"":[""tests/test_edu_schedule.py:1042:test_client_literal"",""tests/test_edu_schedule.py:1121:test_client_literal"",""tests/test_edu_schedule.py:1173:test_client_literal"",""tests/test_edu_schedule.py:1222:test_client_literal"",""tests/test_edu_schedule.py:2220:test_client_literal"",""tests/test_edu_schedule.py:2299:test_client_literal"",""tests/test_edu_schedule.py:334:test_client_literal"",""tests/test_edu_schedule.py:965:test_client_literal""],""web"":[""app/modules/main/templates/main/account/bindings.html:457:fetch_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:92,campus,pending,preserve path/method/status/envelope/auth/null/pagination
348f46967e26,/api/edu-schedule/grades/query,POST,edu_schedule.edu_schedule_api.api_query_grades,edu_schedule,app/modules/edu_schedule/routes/api.py:144,app/modules/edu_schedule/routes/api.py:144,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:510:request""],""tests"":[""tests/test_edu_schedule.py:1232:test_client_literal"",""tests/test_edu_schedule.py:2304:test_client_literal"",""tests/test_edu_schedule_webvpn_auth.py:106:test_client_literal""],""web"":[""app/modules/edu_schedule/templates/edu_schedule/grades.html:805:fetch_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:144,campus,pending,preserve path/method/status/envelope/auth/null/pagination
5233ffcaeb35,/api/edu-schedule/grades/snapshots,GET,edu_schedule.edu_schedule_api.api_list_grade_snapshots,edu_schedule,app/modules/edu_schedule/routes/api.py:223,app/modules/edu_schedule/routes/api.py:223,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/edu_schedule/routes/api.py:223,campus,pending,preserve path/method/status/envelope/auth/null/pagination
151fe27d3962,/api/edu-schedule/query,POST,edu_schedule.edu_schedule_api.api_query_schedule,edu_schedule,app/modules/edu_schedule/routes/api.py:116,app/modules/edu_schedule/routes/api.py:116,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:502:request""],""tests"":[""tests/test_edu_schedule.py:1047:test_client_literal"",""tests/test_edu_schedule.py:1057:test_client_literal"",""tests/test_edu_schedule.py:1126:test_client_literal"",""tests/test_edu_schedule.py:1178:test_client_literal"",""tests/test_edu_schedule.py:1227:test_client_literal"",""tests/test_edu_schedule.py:2225:test_client_literal"",""tests/test_edu_schedule.py:2410:test_client_literal"",""tests/test_edu_schedule.py:970:test_client_literal""],""web"":[""app/modules/edu_schedule/templates/edu_schedule/index.html:707:fetch_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:116,campus,pending,preserve path/method/status/envelope/auth/null/pagination
528362e30214,/api/edu-schedule/query-tasks/<task_id>,GET,edu_schedule.edu_schedule_api.api_get_query_task,edu_schedule,app/modules/edu_schedule/routes/api.py:172,app/modules/edu_schedule/routes/api.py:172,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:520:request""],""tests"":[""tests/test_edu_schedule.py:1141:test_client_literal"",""tests/test_edu_schedule.py:1244:test_client_literal"",""tests/test_edu_schedule.py:987:test_client_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:172,campus,pending,preserve path/method/status/envelope/auth/null/pagination
2a680c6fa4c4,/api/edu-schedule/query-tasks/<task_id>/cancel,POST,edu_schedule.edu_schedule_api.api_cancel_query_task,edu_schedule,app/modules/edu_schedule/routes/api.py:183,app/modules/edu_schedule/routes/api.py:183,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:530:request""],""tests"":[""tests/test_edu_schedule.py:1240:test_client_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:183,campus,pending,preserve path/method/status/envelope/auth/null/pagination
d659671eff06,/api/edu-schedule/snapshots,GET,edu_schedule.edu_schedule_api.api_list_schedule_snapshots,edu_schedule,app/modules/edu_schedule/routes/api.py:216,app/modules/edu_schedule/routes/api.py:216,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/edu_schedule/routes/api.py:216,campus,pending,preserve path/method/status/envelope/auth/null/pagination
f59a2e9c9bc4,/api/edu-schedule/status,GET,edu_schedule.edu_schedule_api.api_schedule_status,edu_schedule,app/modules/edu_schedule/routes/api.py:75,app/modules/edu_schedule/routes/api.py:75,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:492:request""],""tests"":[""tests/test_edu_grade_overview.py:509:test_client_literal"",""tests/test_edu_grade_overview.py:754:test_client_literal"",""tests/test_edu_schedule.py:1185:test_client_literal"",""tests/test_edu_schedule.py:2391:test_client_literal"",""tests/test_edu_schedule.py:2466:test_client_literal""],""web"":[""app/modules/edu_schedule/templates/edu_schedule/grades.html:849:fetch_literal"",""app/modules/edu_schedule/templates/edu_schedule/index.html:749:fetch_literal"",""app/modules/main/templates/main/account/bindings.html:438:fetch_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:75,campus,pending,preserve path/method/status/envelope/auth/null/pagination
65c11b06e675,/api/edu-schedule/webvpn-session/complete,POST,edu_schedule.edu_schedule_api.api_complete_user_webvpn_session_refresh,edu_schedule,app/modules/edu_schedule/routes/api.py:194,app/modules/edu_schedule/routes/api.py:194,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:540:request""],""tests"":[""tests/test_edu_schedule.py:1083:test_client_literal""],""web"":[""app/modules/edu_schedule/templates/edu_schedule/grades.html:913:fetch_literal"",""app/modules/edu_schedule/templates/edu_schedule/index.html:811:fetch_literal""]}",runtime:url_map;source:app/modules/edu_schedule/routes/api.py:194,campus,pending,preserve path/method/status/envelope/auth/null/pagination
50b0b98e14d7,/api/email/bind,POST,auth.auth_api.api_bind_email,auth,app/modules/auth/routes/api.py:205,app/modules/auth/routes/api.py:205,blueprint_decorator,"[""auth_required"",""limiter.limit('10 per minute')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:487:request""],""web"":[""app/modules/main/templates/main/account/bindings.html:580:fetch_literal"",""app/modules/main/templates/main/profile/profile.html:733:fetch_literal"",""app/modules/user/templates/user/profile.html:349:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/api.py:205,identity,pending,preserve path/method/status/envelope/auth/null/pagination
4700a59f0068,/api/email/login,POST,auth.auth_api.api_email_login,auth,app/modules/auth/routes/api.py:265,app/modules/auth/routes/api.py:265,blueprint_decorator,"[""limiter.limit('10 per minute')""]","[""session_reference""]","[""global_anonymous_allow_exact"",""route_auth:none""]",web,"{""web"":[""app/modules/auth/templates/auth/login.html:1929:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/api.py:265,identity,pending,preserve path/method/status/envelope/auth/null/pagination
196c8d22226e,/api/email/send-bind-code,POST,auth.auth_api.api_send_bind_code,auth,app/modules/auth/routes/api.py:162,app/modules/auth/routes/api.py:162,blueprint_decorator,"[""auth_required"",""limiter.limit('1 per minute;5 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:484:request""],""web"":[""app/modules/main/templates/main/account/bindings.html:550:fetch_literal"",""app/modules/main/templates/main/profile/profile.html:690:fetch_literal"",""app/modules/user/templates/user/profile.html:306:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/api.py:162,identity,pending,preserve path/method/status/envelope/auth/null/pagination
52357e46008f,/api/email/send-login-code,POST,auth.auth_api.api_send_login_code,auth,app/modules/auth/routes/api.py:237,app/modules/auth/routes/api.py:237,blueprint_decorator,"[""limiter.limit('1 per minute;10 per hour')""]",[],"[""global_anonymous_allow_exact"",""route_auth:none""]",web,"{""web"":[""app/modules/auth/templates/auth/login.html:1472:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/api.py:237,identity,pending,preserve path/method/status/envelope/auth/null/pagination
033a4cbe2a71,/api/exams/<int:exam_id>,"DELETE,GET",exam.exam_api.api_exam_detail_or_delete,exam,app/modules/exam/routes/api.py:123,app/modules/exam/routes/api.py:123,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_write_csrf_for_DELETE:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:384:request"",""miniprogram-1/miniprogram/utils/api-endpoints.ts:386:request""],""web"":[""app/modules/exam/templates/exam/exam_detail_v2.html:122:fetch_literal"",""app/modules/exam/templates/exam/exams_v3.html:737:fetch_literal""]}",runtime:url_map;source:app/modules/exam/routes/api.py:123,assessment,pending,preserve path/method/status/envelope/auth/null/pagination
9dfeed1f5f4b,/api/exams/<int:exam_id>/grade,POST,exam.exam_api.api_exam_manual_grade,exam,app/modules/exam/routes/api.py:796,app/modules/exam/routes/api.py:796,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/exam/routes/api.py:796,assessment,pending,preserve path/method/status/envelope/auth/null/pagination
380180a12bde,/api/exams/<int:exam_id>/mistakes,POST,exam.exam_api.api_exam_to_mistakes,exam,app/modules/exam/routes/api.py:226,app/modules/exam/routes/api.py:226,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:407:request""],""web"":[""app/modules/exam/templates/exam/exam_detail_v2.html:110:fetch_literal"",""app/modules/exam/templates/exam/exam_settlement_v2.html:113:fetch_literal"",""app/modules/exam/templates/exam/exams_v3.html:749:fetch_literal""]}",runtime:url_map;source:app/modules/exam/routes/api.py:226,assessment,pending,preserve path/method/status/envelope/auth/null/pagination
